interaction.n.01	a mutual or reciprocal action; interacting	BEHAVE
jest.n.02	activity characterized by good humor	JOKE
luxuriation.n.01	an activity that affords excessive pleasure and enjoyment	ENJOY
pleasure.n.04	an activity that affords enjoyment	CAUSE-MENTAL-STATE
misbehavior.n.01	improper or wicked or immoral behavior	BEHAVE
playing.n.02	the action of taking part in a game or sport or other recreation	PLAY_SPORT/GAME
rampage.n.01	violently angry and destructive behavior	BEHAVE
disturbance.n.05	the act of disturbing something or someone; setting something in motion	VIOLATE
regimentation.n.01	the imposition of order or discipline	BEHAVE
imposition.n.01	the act of imposing something (as a tax or an embargo)	OBLIGE_FORCE
enforcement.n.01	the act of enforcing; ensuring observance of or obedience to	CARRY-OUT-ACTION
sentimentalization.n.01	the act of indulging in sentiment	INTERPRET
idealization.n.01	a portrayal of something as ideal	EMBELLISH
motivation.n.03	the act of motivating; providing incentive	INCITE_INDUCE
urging.n.02	the act of earnestly supporting or encouraging	INCITE_INDUCE
advocacy.n.01	active support of an idea or cause etc.; especially the act of pleading or arguing for something	FOLLOW_SUPPORT_SPONSOR_FUND
exhortation.n.01	a communication intended to urge or persuade the recipients to take some action	INCITE_INDUCE
exhortation.n.02	the act of exhorting; an earnest attempt at persuasion	INCITE_INDUCE
persuasion.n.01	the act of persuading (or attempting to persuade); communication intended to induce belief or action	PERSUADE
inducement.n.02	act of bringing about a desired result	INCITE_INDUCE
causing.n.01	the act of causing something to happen	INCITE_INDUCE
induction.n.05	the act of bringing about something (especially at an early time)	INCITE_INDUCE
introduction.n.01	the act of beginning something new	SHOW
trigger.n.03	an act that sets in motion some course of events	BEGIN
stimulation.n.01	the act of arousing an organism to action	INCITE_INDUCE
arousal.n.01	the act of arousing	AROUSE_WAKE_ENLIVEN
cause.n.01	events that provide the generative force that is the origin of something	CAUSE-SMT
origin.n.03	an event that is a beginning; a first part or stage of subsequent events	BEGIN
beginning.n.01	the event consisting of the start of something	BEGIN
incitation.n.02	an act of urging on or spurring on or rousing to action or instigating	AROUSE_WAKE_ENLIVEN
galvanization.n.02	stimulation that arouses a person to lively action	INCITE_INDUCE
submersion.n.02	the act of wetting something by submerging it	DIP_DIVE
wetting.n.01	the act of making something wet	WET
acquittal.n.01	a judgment of not guilty	SUBJECTIVE-JUDGING
judgment.n.03	(law) the determination by a court of competent jurisdiction on matters submitted to it	SUBJECTIVE-JUDGING
clearing.n.02	the act of freeing from suspicion	SUBJECTIVE-JUDGING
liberation.n.01	the act of liberating someone or something	LIBERATE_ALLOW_AFFORD
vindication.n.01	the act of vindicating or defending against criticism or censure etc.	SUBJECTIVE-JUDGING
exculpation.n.02	the act of freeing from guilt or blame	SUBJECTIVE-JUDGING
forgiveness.n.02	the act of excusing a mistake or offense	PARDON
trial.n.04	(law) the determination of a person's innocence or guilt by due process of law	SUBJECTIVE-JUDGING
consideration.n.03	a discussion of a topic (as in a meeting)	TAKE-INTO-ACCOUNT_CONSIDER
calculation.n.01	the procedure of calculating; determining something by mathematical or logical methods	CALCULATE_ESTIMATE
procedure.n.01	a particular course of action intended to achieve a result	ORGANIZE
condemnation.n.02	(law) the act of condemning (as land forfeited for public use) or judging to be unfit for use (as a food product or an unsafe building)	SUBJECTIVE-JUDGING
disapproval.n.04	the act of disapproving or condemning	REFUSE
judgment.n.02	the act of judging or assessing a person or situation or event	SUBJECTIVE-JUDGING
court-martial.n.02	a trial that is conducted by a military court	SUBJECTIVE-JUDGING
failing.n.02	failure to reach a minimum required performance	FAIL_LOSE
failure.n.01	an act that fails	FAIL_LOSE
order.n.15	the act of putting things in a sequential arrangement	SORT_CLASSIFY_ARRANGE
gradation.n.03	the act of arranging in grades	SUBJECTIVE-JUDGING
quantification.n.02	the act of discovering or expressing the quantity of something	MEASURE_EVALUATE
measurement.n.01	the act or process of assigning numbers to phenomena according to a rule	MEASURE_EVALUATE
scaling.n.01	the act of arranging in a graduated series	SUBJECTIVE-JUDGING
marking.n.03	evaluation of performance by assigning a grade or score	SUBJECTIVE-JUDGING
evaluation.n.01	act of ascertaining or fixing the value or worth of	CALCULATE_ESTIMATE
miscalculation.n.01	a mistake in calculating	CALCULATE_ESTIMATE
mistake.n.01	a wrong action attributable to bad judgment or ignorance or inattention	ACCUSE
bye.n.01	you advance to the next round in a tournament without playing an opponent	SUBJECTIVE-JUDGING
concession.n.02	the act of conceding or yielding	GUARANTEE_ENSURE_PROMISE
assent.n.01	agreement with a statement or proposal to do something	AGREE_ACCEPT
agreement.n.06	the verbal act of agreeing	AGREE_ACCEPT
retrial.n.01	a new trial in which issues already litigated and to which the court has already rendered a verdict or decision are reexamined by the same court; occurs when the initial trial is found to have been improper or unfair due to procedural errors	SUBJECTIVE-JUDGING
whitewash.n.03	a specious or deceptive clearing that attempts to gloss over failings and defects	SUBJECTIVE-JUDGING
attachment.n.05	faithful support for a cause or political party or religion	FOLLOW_SUPPORT_SPONSOR_FUND
embrace.n.03	a close affectionate and protective acceptance	FOLLOW_SUPPORT_SPONSOR_FUND
backing.n.01	the act of providing approval and support	FOLLOW_SUPPORT_SPONSOR_FUND
endorsement.n.05	the act of endorsing	FOLLOW_SUPPORT_SPONSOR_FUND
second.n.08	a speech seconding a motion	FOLLOW_SUPPORT_SPONSOR_FUND
ratification.n.01	making something valid by formally ratifying or confirming it	FOLLOW_SUPPORT_SPONSOR_FUND
financing.n.01	the act of financing	PAY
patronage.n.04	(politics) granting favors or giving contracts or making appointments to office in return for political support	FOLLOW_SUPPORT_SPONSOR_FUND
polarization.n.01	the phenomenon in which waves of light or other radiation are restricted in direction of vibration	SEPARATE_FILTER_DETACH
grant.n.02	the act of providing a subsidy	FOLLOW_SUPPORT_SPONSOR_FUND
allotment.n.02	the act of distributing by allotting or apportioning; distribution according to a plan	GIVE_GIFT
distribution.n.03	the act of distributing or spreading or apportioning	GIVE_GIFT
subvention.n.02	the act or process of providing aid or help of any sort	FOLLOW_SUPPORT_SPONSOR_FUND
provision.n.02	the activity of supplying or providing something	LOAD_PROVIDE_CHARGE_FURNISH
documentation.n.03	documentary validation	PROVE
affirmation.n.04	a judgment by a higher court that the judgment of a lower court was correct and should stand	PROVE
confutation.n.01	the speech act of refuting conclusively	PROVE
refutation.n.01	the speech act of answering an attack on your assertions	DISCUSS
answer.n.03	the speech act of replying to a question	ANSWER
falsification.n.04	the act of determining that something is false	PROVE
repudiation.n.03	the exposure of falseness or pretensions	PROVE
exposure.n.09	presentation to view in an open or public manner	SHOW
expose.n.01	the exposure of an impostor or a fraud	REVEAL
exposure.n.03	the disclosure of something secret	REVEAL
probate.n.02	the act of proving that an instrument purporting to be a will was signed and executed in accord with legal requirements	PROVE
accession.n.04	agreeing with or consenting to (often unwillingly)	AGREE_ACCEPT
acceptance.n.07	the act of taking something that is offered	AGREE_ACCEPT
acquisition.n.01	the act of contracting or assuming or acquiring possession of something	OBTAIN
accreditation.n.01	the act of granting credit or recognition (especially with respect to educational institution that maintains suitable standards)	AGREE_ACCEPT
concurrence.n.01	agreement of results or opinions	AGREE_ACCEPT
harmony.n.04	agreement of opinions	AGREE_ACCEPT
giving_up.n.01	a verbal act of admitting defeat	GIVE-UP_ABOLISH_ABANDON
relinquishment.n.01	a verbal act of renouncing a claim or right or position etc.	GIVE-UP_ABOLISH_ABANDON
renunciation.n.03	an act (spoken or written) declaring that something is surrendered or disowned	GIVE-UP_ABOLISH_ABANDON
resignation.n.02	the act of giving up (a claim or office or possession etc.)	RESIGN_RETIRE
miscarriage.n.01	failure of a plan	FAIL_LOSE
failure.n.02	an event that does not accomplish its intended purpose	FAIL_LOSE
adjournment.n.02	the act of postponing to another time or place	STOP
postponement.n.02	act of putting off to a future time	DELAY
withdrawal.n.03	the act of withdrawing	STOP
containment.n.03	the act of containing; keeping something from spreading	STOP
stop.n.01	the event of something ending	STOP
ending.n.04	event whose occurrence ends something	FINISH_CONCLUDE_END
freeze.n.03	an interruption or temporary suspension of progress or movement	STOP
backup.n.01	an accumulation caused by clogging or a stoppage	STOP
blockage.n.03	the act of blocking	STOP
obstruction.n.04	the act of obstructing	STOP
hindrance.n.03	the act of hindering or obstructing or impeding	INSERT
blocking.n.01	the act of obstructing or deflecting someone's movements	STOP
stop.n.02	the act of stopping something	STOP
jamming.n.01	deliberate radiation or reflection of electromagnetic energy for the purpose of disrupting enemy use of electronic devices or systems	STOP
counterpunch.n.01	a return punch (especially by a boxer)	STOP
punch.n.01	(boxing) a blow with the fist	HIT
freeze.n.04	fixing (of prices or wages etc) at a particular level	STOP
limitation.n.05	an act of limiting or restricting (as by regulation)	RESTRAIN
regulation.n.06	the act of controlling or directing according to rule	ADJUST_CORRECT
blockade.n.01	a war measure that isolates some area of importance to the enemy	ENCLOSE_WRAP
discontinuance.n.01	the act of discontinuing or breaking off; an interruption (temporary or permanent)	FINISH_CONCLUDE_END
termination.n.05	the act of ending something	FINISH_CONCLUDE_END
intermission.n.01	the act of suspending activity temporarily	STOP
respite.n.02	a pause from doing something (as work)	STOP
dislocation.n.02	the act of disrupting an established order so it fails to continue	REMOVE_TAKE-AWAY_KIDNAP
disruption.n.04	the act of causing disorder	MESS
break.n.13	an act of delaying or interrupting the continuity	STOP
check.n.12	obstructing an opponent in ice hockey	STOP
stall.n.04	a malfunction in the flight of an aircraft in which there is a sudden loss of lift that results in a downward plunge	STOP
malfunction.n.01	a failure to function normally	BREAK_DETERIORATE
crash.n.05	(computer science) an event that causes a computer system to become inoperative	STOP
trouble.n.03	an event causing distress or pain	CAUSE-MENTAL-STATE
suspension.n.07	a temporary debarment (from a privilege or position etc)	STOP
debarment.n.02	the act of prevention by legal means	STOP
prevention.n.01	the act of preventing	PRECLUDE_FORBID_EXPEL
defeat.n.01	an unsuccessful ending to a struggle or contest	STOP
filibuster.n.02	(law) a tactic for delaying or obstructing legislation by making long speeches	STOP
suspension.n.04	an interruption in the intensity or amount of something	REDUCE_DIMINISH
interruption.n.02	some abrupt occurrence that interrupts an ongoing activity	ALTERNATE
hitch.n.07	the uneven manner of walking that results from an injured leg	GO-FORWARD
